145	5	1.4797639790549875
145	6	1.5831210608780384
145	7	1.5792693623900413
146	0	1.6082322645001113
146	1	2.0685682779550554
146	2	1.5792693623900413
147	0	2.254672000706196
147	1	1.8577566650509834
147	2	1.615198159068823
147	3	1.269819607771933
147	4	1.670318364650011
147	5	1.7593301759287714
147	6	1.7583018904924392
147	7	2.152354597449303
147	8	2.2029880960285664
147	9	1.4230733089149
147	10	1.583157144188881
148	0	2.254672000706196
148	1	1.615198159068823
148	2	1.7583018904924392
148	3	1.8577566650509834
148	4	1.670318364650011
148	5	2.152354597449303
148	6	1.583157144188881
149	0	1.4825837522000074
149	1	1.9228633534908295
149	2	1.879854977875948
149	3	2.1955964854359626
149	4	2.0357654125988485
149	5	2.3607344249635935
149	6	2.2561932039260864
149	7	1.6539749954640866
149	8	1.6657928985357284
149	9	1.7212279877066612
149	10	2.108662036061287
149	11	1.9731075319647788
150	0	2.02266914665699
150	1	1.8230920764803886
150	2	2.227105601429939
151	0	1.7311194050312042
151	1	1.8594146120548247
151	2	2.02266914665699
151	3	1.8230920764803886
151	4	2.1906255674362183
151	5	2.227105601429939
152	0	1.8594146120548247
152	1	2.1906255674362183
152	2	1.5246667116880417
152	3	1.9257133597135543
152	4	1.7311194050312042
152	5	2.7034049576520918
152	6	2.227105601429939
153	0	2.1127159264683724
153	1	2.186794839203358
153	2	1.7386219525337219
153	3	1.3524818329885602
153	4	2.09092922270298
153	5	1.4738206953927875
153	6	2.133702498972416
153	7	1.3502694802591577
154	0	1.4264729717187583
154	1	2.0128238669037817
154	2	1.3502694802591577
155	0	2.1341396874189376
155	1	1.7282432821393012
155	2	1.9180048802495002
155	3	2.21885468184948
155	4	2.5359453958272935
155	5	2.0294139683246613
155	6	1.496277510523796
156	0	1.9180048802495002
156	1	2.2715304051339626
156	2	1.9485611855983733
156	3	1.7282432821393012
156	4	1.3365881365537644
156	5	2.0524989658594133
156	6	2.130379204750061
156	7	2.0294139683246613
156	8	2.1341396874189376
156	9	1.6423599072545767
156	10	2.5359453958272935
156	11	1.693135370016098
156	12	2.21885468184948
156	13	1.7329485476017
156	14	1.496277510523796
157	0	2.291469324529171
157	1	1.9763720765709878
157	2	2.035841548740864
157	3	1.5367500547692179
157	4	2.112082306817174
157	5	2.0296111699938773
157	6	1.3238425302505492
157	7	2.3798426282405853
157	8	1.9934907895326615
157	9	1.7756229901313783
157	10	2.388973065018654
157	11	2.105390544235706
157	12	2.6376085293293
157	13	2.087949591875076
157	14	2.634288336634636
157	15	1.9585977205634117
157	16	1.8988094907999038
157	17	1.9590083035826682
157	18	1.5990037402510644
157	19	1.8997650244832038
157	20	1.7059222064353525
157	21	2.222143561244011
157	22	1.8977459057047963
157	23	2.3284388306736945
157	24	1.4453523415885865
157	25	1.6078421186096967
157	26	2.3117879487574102
157	27	2.9186963838338853
157	28	2.223886678814888
157	29	2.7034049576520918
157	30	2.2142550480365752
157	31	2.5718277698755263
157	32	1.8627347522974014
157	33	1.8059624436497688
157	34	1.9452270913124083
157	35	1.4095249379612504
157	36	2.476946881711483
157	37	1.9734972989559174
157	38	1.9257133597135543
157	39	1.7703359735012054
158	0	2.0296111699938773
158	1	2.105390544235706
158	2	1.5099738591909408
158	3	2.202401950582862
158	4	2.0128485867381096
158	5	1.7806292739883065
158	6	2.291469324529171
158	7	1.7756229901313783
158	8	1.7703359735012054
159	0	2.014277365207672
159	1	1.832829270362854
159	2	1.7851874938607215
159	3	2.099209330677986
159	4	2.216601863503456
159	5	2.233357384800911
159	6	1.726272277571261
159	7	2.0028067874908446
159	8	1.4927706508338452
160	0	1.4671833753585815
160	1	1.4981700864620506
160	2	1.552178039867431
160	3	1.929513593316078
160	4	1.2117917542997747
160	5	1.4389711188152432
161	0	1.383868004437536
161	1	1.811939405053854
161	2	2.014679835140705
161	3	2.5007248282432557
161	4	2.166786097586155
161	5	2.178145753443241
161	6	2.2638158798217773
162	0	1.5901520488411187
162	1	1.9455715921521186
162	2	2.0110127478837967
162	3	2.1694831639528274
162	4	1.383868004437536
162	5	2.014679835140705
162	6	1.6172324462234975
162	7	1.80444446220994
162	8	2.2638158798217773
163	0	2.3265560877323153
163	1	2.251256684064865
163	2	2.0787346881628035
163	3	0.686584018162539
164	0	2.5680674999952315
164	1	2.093085192143917
164	2	1.3589019118249417
164	3	2.3839681327342985
164	4	2.1475005090236663
164	5	2.1847669637203215
164	6	2.169919819533825
164	7	2.650328027009964
164	8	2.2954157564043998
165	0	2.1069742852449416
165	1	1.6155164959747343
165	2	2.180426626801491
166	0	2.243588534593582
166	1	2.2667739683389665
166	2	2.056895129084587
166	3	2.312942927181721
166	4	1.8807685950398445
166	5	2.620245670080185
166	6	1.447857705950737
166	7	1.8308671268820762
166	8	2.180426626801491
167	0	1.3365881365537644
167	1	1.7329485476017
167	2	1.7381445907056332
168	0	2.077232896387577
168	1	2.2388740411400794
168	2	1.98216768886894
169	0	2.069293176829815
169	1	1.7763084561377764
169	2	2.2388740411400794
169	3	2.578270691037178
169	4	1.98216768886894
170	0	1.9977591142058373
170	1	2.1645113855600355
170	2	1.8646351943910122
170	3	1.8499480679631233
170	4	1.8784793931245805
170	5	2.1390128794312475
170	6	2.066246268749237
171	0	1.6856393286585807
171	1	2.353912093639374
171	2	2.614785525351763
171	3	-0.1516985957068391
172	0	2.5738229152560232
172	1	1.6764958245307207
172	2	0.45253904316574334
172	3	2.045926228016615
172	4	0.9993278351332993
173	0	1.5943184475228191
173	1	2.198621019124985
173	2	2.365949604511261
174	0	2.2308883368968964
174	1	2.1796159321069717
174	2	1.5990037402510644
174	3	1.9452270913124083
174	4	1.9734972989559174
174	5	1.5507082779705526
175	0	1.2569140969868748
175	1	0.9521918704081327
175	2	1.993153104186058
175	3	2.3201806235313414
175	4	2.030972570180893
175	5	-0.1338303330168128
176	0	2.0756113151460887
176	1	1.7861534409970046
176	2	1.6024300220236183
176	3	1.7819148187711835
176	4	1.541318575143814
176	5	1.6832143910974264
176	6	1.6423599072545767
176	7	1.613207669146359
177	0	1.7711815395951271
177	1	1.8622659282013774
177	2	1.9806121942400932
177	3	2.099562807381153
177	4	2.2968179988861084
177	5	0.42279115989804267
178	0	1.7205553978681565
178	1	2.2968179988861084
178	2	1.7711815395951271
178	3	1.8622659282013774
178	4	0.42279115989804267
179	0	1.776883577555418
179	1	1.9535261368751526
179	2	1.3977604027092456
179	3	1.4882772567123175
179	4	0.23814516518265008
180	0	1.6007198902312667
180	1	2.3421097069978716
180	2	2.1488536220788954
180	3	2.3187610960006713
180	4	2.302681515216827
180	5	2.306447867155075
180	6	2.1346233892440796
180	7	0.2175192779302597
181	0	2.00448323443532
181	1	2.5135620748996734
181	2	2.358647847175598
181	3	1.716278624907136
181	4	1.003547782234382
181	5	0.13074393901973963
182	0	1.3285464353859424
182	1	2.3524846157711
182	2	1.5366936737671495
183	0	1.9102477043867112
183	1	1.630732463253662
183	2	1.8391476264595985
183	3	2.636019149646163
183	4	1.799280016887933
183	5	2.2615420046448707
183	6	2.706302224993706
183	7	2.6389889766834678
183	8	2.5791741716861725
183	9	2.3838341683149338
183	10	2.646813110113144
183	11	2.549243594110012
183	12	2.190972945690155
183	13	0.2617622903874144
184	0	1.762244485616684
184	1	1.8987427359819413
184	2	2.1758034577965737
184	3	1.9101468366384506
184	4	2.162522774338722
184	5	0.05941542625427246
184	6	2.4601824390888214
184	7	0.9920566208939999
185	0	1.9220668075978755
185	1	2.0707885336875917
185	2	2.513610304892063
185	3	1.847597799897194
185	4	2.0699212359637023
185	5	2.3378705316782
185	6	2.3165422177314756
185	7	0.3265182607341558
185	8	-0.1853275799192488
185	9	1.8016912353038788
186	0	1.7438970267772675
186	1	1.96603061594069
186	2	1.9107323235273361
186	3	2.112082306817174
186	4	2.3117879487574102
186	5	1.8830888494849205
186	6	1.9309772463142871
186	7	2.227105601429939
186	8	2.02266914665699
186	9	2.4601824390888214
186	10	1.7494602306187153
186	11	1.8230920764803886
186	12	1.8936104659736157
186	13	1.6450231481343507
186	14	1.8670314089953899
186	15	1.4095249379612504
186	16	1.5459060091339052
187	0	1.6566326758265495
187	1	1.5433668366074562
187	2	1.6082322645001113
187	3	1.5267778001260013
187	4	1.68957090690732
187	5	2.0685682779550554
187	6	1.5148305094987153
188	0	1.3661227881070226
188	1	1.6447058799862861
188	2	2.5737667378783224
188	3	2.46403344810009
188	4	2.549844290614128
188	5	1.834012289941311
188	6	1.7574382999539375
188	7	1.5985224188119174
188	8	1.3624050015211104
188	9	0.991706199478358
188	10	2.3754924946185203
188	11	-0.31256287625059487
189	0	1.5626381888985634
189	1	1.9282122149318457
189	2	1.0125974342040718
189	3	2.299990766644478
189	4	2.1579514759778977
189	5	1.7979239730536938
189	6	1.9906989541649818
189	7	1.8105559447407722
189	8	2.4654476457834242
189	9	1.700041366070509
190	0	2.3378705316782
190	1	1.8153436201810838
190	2	2.3165422177314756
190	3	1.5686595590412618
190	4	1.8502850484848024
190	5	0.3265182607341558
191	0	2.150588825047016
191	1	1.7225447812676429
191	2	2.3165422177314756
191	3	2.513610304892063
191	4	1.9220668075978755
191	5	2.3378705316782
191	6	1.8153436201810838
191	7	2.0699212359637023
191	8	1.5686595590412618
191	9	1.847597799897194
191	10	1.8016912353038788
191	11	1.8502850484848024
191	12	2.2262259045243264
191	13	0.3265182607341558
192	0	1.520022338964045
192	1	1.4054585266113282
192	2	1.4592936862260104
192	3	1.7241841761767864
192	4	0.3438111861795187
193	0	2.0329519080370666
193	1	1.7798665599524974
193	2	1.3062609061785042
193	3	2.0316272738575933
193	4	1.520022338964045
193	5	1.4054585266113282
193	6	1.8695216198265552
193	7	1.4592936862260104
193	8	1.7241841761767864
193	9	0.3438111861795187
194	0	1.7079438982903958
194	1	1.58198241667822
194	2	1.6453092408180237
194	3	1.605044592767954
194	4	1.9272187051177025
194	5	1.5267778001260013
194	6	1.7897222566977142
195	0	1.7079438982903958
195	1	1.6453092408180237
195	2	1.5267778001260013
195	3	1.7897222566977142
196	0	1.9800954042375087
196	1	2.053604184389114
196	2	2.6241909328103064
196	3	2.1981137892603875
196	4	2.3883132857084273
196	5	2.0749825701117515
196	6	2.14948857575655
196	7	1.5911244616657496
196	8	1.6519277682900428
196	9	2.2741490811109544
196	10	1.8878432720899583
196	11	2.455622570812702
196	12	0.9242961872555315
197	0	2.172130033969879
197	1	1.9238985186815263
197	2	2.1893202608823774
197	3	2.376061641573906
198	0	1.3392312080040574
198	1	1.5441085353307427
198	2	2.254672000706196
198	3	2.152354597449303
198	4	-0.16648021399974822
199	0	2.1955964854359626
199	1	1.4947143582254647
199	2	1.4787793926242738
199	3	1.4812549832277
199	4	1.6102834746986627
199	5	1.55320405498147
199	6	1.5267778001260013
199	7	1.605044592767954
199	8	1.9731075319647788
200	0	1.4671833753585815
200	1	1.4981700864620506
200	2	1.552178039867431
200	3	1.4389711188152432
201	0	1.5099738591909408
201	1	1.3167352204956115
201	2	1.5099777933955192
201	3	1.5367500547692179
201	4	1.8977459057047963
201	5	1.8574957093410194
201	6	1.584649141356349
201	7	2.58747414290905
201	8	1.9452270913124083
201	9	-0.23014709837734698
201	10	0.8929745823517442
201	11	1.8059624436497688
201	12	1.4095249379612504
201	13	2.476946881711483
201	14	1.4453523415885865
201	15	1.9734972989559174
201	16	2.2407822364568712
202	0	2.1944102990627288
202	1	1.4095249379612504
202	2	1.7438970267772675
202	3	1.8520902639627457
202	4	1.5223653272539377
202	5	2.223886678814888
202	6	1.7934970188327133
202	7	1.4722298826649785
202	8	2.124202154278755
202	9	1.7851874938607215
202	10	1.8670314089953899
202	11	1.8508262291550637
202	12	1.398751128911972
202	13	1.7890424773097038
202	14	1.9993574938178063
203	0	2.2308883368968964
203	1	1.8670314089953899
203	2	1.8520902639627457
203	3	1.7934970188327133
203	4	1.4722298826649785
203	5	2.124202154278755
203	6	1.8627347522974014
203	7	1.8508262291550637
203	8	2.6376085293293
203	9	1.7890424773097038
203	10	2.4613423573970796
203	11	2.5288230085372927
203	12	1.3238425302505492
203	13	1.5459060091339052
203	14	1.9993574938178063
204	0	1.9257133597135543
204	1	1.2762010136805475
204	2	2.607515310049057
204	3	-0.3955420087184757
204	4	1.7934970188327133
204	5	1.4722298826649785
204	6	2.124202154278755
204	7	1.8670314089953899
204	8	1.5459060091339052
204	9	1.7284492079168559
204	10	2.367718582749367
204	11	2.7034049576520918
204	12	2.634288336634636
204	13	1.4118958000093698
204	14	1.9993574938178063
205	0	0.8518906410131604
205	1	1.179703639857471
205	2	1.864255678653717
206	0	2.3150154656171797
206	1	2.405127447843552
206	2	2.0560999435186385
206	3	2.1846752282977104
207	0	2.3150154656171797
207	1	2.7578428277373312
207	2	2.0560999435186385
207	3	2.405127447843552
207	4	2.3883132857084273
207	5	2.1846752282977104
208	0	1.6763736401498317
208	1	1.8996610641479492
208	2	2.1200917035341265
208	3	1.8483423683047295
208	4	1.9256907850503922
208	5	2.249014434814453
208	6	1.9769657497853041
209	0	2.066808005273342
209	1	1.3892377941310405
209	2	1.818589486926794
209	3	2.537909052968025
209	4	2.2290993440151214
209	5	2.106809667944908
209	6	2.166786097586155
209	7	2.1475005090236663
209	8	2.2492238330841063
209	9	2.0408403301239013
209	10	2.035841548740864
209	11	2.024863483309746
209	12	2.0834528040885925
210	0	1.734879231452942
210	1	1.648719017803669
210	2	1.3588552521169186
210	3	1.7139474284648895
210	4	2.2015757209062574
210	5	2.601113856136799
210	6	1.2643338099867105
211	0	1.648719017803669
211	1	1.3588552521169186
211	2	1.7139474284648895
211	3	2.601113856136799
211	4	1.5148305094987153
211	5	-0.16648021399974822
211	6	2.2015757209062574
211	7	1.1093655597884209
211	8	1.6133011317253112
211	9	2.1955964854359626
211	10	1.494119696766138
211	11	1.2643338099867105
212	0	1.5441085353307427
212	1	2.254672000706196
212	2	1.6453999903798104
212	3	1.7195866525173187
212	4	1.3392312080040574
212	5	1.6786024880222976
212	6	1.5831210608780384
212	7	1.584711933247745
212	8	1.8287639772892
212	9	1.3838163678348065
212	10	-0.16648021399974822
212	11	1.648719017803669
212	12	1.7139474284648895
212	13	2.152354597449303
212	14	1.7861723971366883
213	0	1.5441085353307427
213	1	1.7195866525173187
213	2	1.3392312080040574
213	3	2.254672000706196
213	4	1.6453999903798104
213	5	-0.16648021399974822
213	6	1.7139474284648895
213	7	1.8287639772892
213	8	1.6786024880222976
213	9	1.3838163678348065
213	10	2.152354597449303
213	11	1.7861723971366883
214	0	2.0950997665524485
214	1	1.9172092565894128
214	2	1.8453626215457917
214	3	1.7489853093773127
214	4	1.734897899478674
215	0	1.7822795486822725
215	1	2.087949591875076
215	2	2.1041234868764875
216	0	2.0205075418949128
216	1	1.545320721566677
217	0	2.3798426282405853
217	1	1.869425084590912
217	2	2.0131650441884994
217	3	2.1503053802251815
217	4	1.877922796010971
217	5	2.3738248109817506
217	6	1.7845176573097705
217	7	2.58747414290905
217	8	2.2447604913264514
217	9	2.025087308883667
217	10	1.7822795486822725
217	11	2.293995286822319
217	12	-0.09517465610755607
217	13	1.9934907895326615
217	14	2.367718582749367
217	15	1.987823586165905
218	0	1.8338748976588248
218	1	2.4982659250497816
218	2	2.3798426282405853
218	3	1.869425084590912
218	4	1.5367500547692179
218	5	2.0131650441884994
218	6	2.145886278152466
218	7	2.293995286822319
218	8	-0.09517465610755607
218	9	2.2790564757585527
218	10	2.5359453958272935
218	11	1.9934907895326615
218	12	1.7845176573097705
218	13	2.367718582749367
218	14	2.025087308883667
218	15	1.987823586165905
219	0	2.58747414290905
219	1	2.3798426282405853
219	2	1.869425084590912
219	3	2.0131650441884994
219	4	2.1127159264683724
219	5	1.3524818329885602
219	6	2.09092922270298
219	7	2.1503053802251815
219	8	2.2447604913264514
219	9	2.121428455710411
219	10	2.5253231167793273
219	11	1.7845176573097705
219	12	2.025087308883667
219	13	2.293995286822319
219	14	-0.09517465610755607
219	15	2.2790564757585527
219	16	1.9934907895326615
219	17	2.367718582749367
219	18	1.987823586165905
220	0	2.2492238330841063
220	1	2.0408403301239013
220	2	1.9455715921521186
220	3	2.161251482963562
220	4	2.1251053163409233
220	5	2.1130512058734894
220	6	1.811939405053854
220	7	1.5901520488411187
220	8	1.8464009688794614
220	9	1.7413222544640303
220	10	1.775527868270874
220	11	1.6172324462234975
220	12	2.053093047440052
220	13	2.333010794520378
220	14	2.295235108733177
220	15	1.80444446220994
220	16	1.720908619761467
220	17	2.3677320858836173
220	18	1.7818769304454327
220	19	1.786056671142578
221	0	1.9455715921521186
221	1	2.2492238330841063
221	2	2.0408403301239013
221	3	2.1251053163409233
221	4	2.3677320858836173
221	5	1.775527868270874
221	6	2.161251482963562
221	7	2.1130512058734894
221	8	1.8464009688794614
221	9	1.6172324462234975
221	10	1.80444446220994
221	11	2.1694831639528274
221	12	1.811939405053854
221	13	1.720908619761467
221	14	1.7818769304454327
221	15	1.5901520488411187
221	16	1.7413222544640303
221	17	2.053093047440052
221	18	1.786056671142578
222	0	1.7886702406033874
222	1	1.5729545312002302
222	2	1.884959590435028
222	3	1.5920255052298307
222	4	1.8695216198265552
222	5	1.7604031850397588
222	6	2.0897487396001817
222	7	2.0624115186929703
222	8	1.8633686558902263
222	9	1.6036163117736577
223	0	1.7886702406033874
223	1	1.884959590435028
223	2	1.8695216198265552
223	3	1.7604031850397588
223	4	1.6036163117736577
224	0	1.9291373646259309
224	1	1.1080441940855235
224	2	2.0097687116265295
224	3	1.5206802536547184
224	4	1.8725530131533743
224	5	1.8239510597288608
224	6	2.1228781193494797
224	7	2.058011190891266
224	8	1.1459185595624148
225	0	2.4601824390888214
225	1	1.8670314089953899
225	2	1.4095249379612504
225	3	2.243588534593582
225	4	2.3296668374538423
225	5	1.7438970267772675
225	6	2.112082306817174
225	7	2.3117879487574102
225	8	1.8830888494849205
225	9	1.96603061594069
225	10	2.069327836632729
225	11	1.8936104659736157
225	12	1.7494602306187153
225	13	2.6029114115238188
225	14	2.588135311603546
225	15	2.1554954761266707
225	16	1.6450231481343507
225	17	1.3494971581548452
225	18	1.9107323235273361
225	19	1.9309772463142871
225	20	2.227105601429939
225	21	2.02266914665699
225	22	1.8230920764803886
225	23	2.367718582749367
225	24	1.5459060091339052
